index,gender,age,id,income,member_year,member_month,member_day,member_date
6376,F,63,7bd5eb568781460c9d49a2a3e3e59494,45000.0,2017,2,17,2017-02-17
6377,F,40,47f266d632c242cda245628afff06cbf,49000.0,2018,4,27,2018-04-27
6378,F,34,46bf4e6285494863808969a127d66138,33000.0,2015,9,11,2015-09-11
6379,M,35,df893f66c0bc47d288e62f4836925e4a,34000.0,2014,10,4,2014-10-04
6380,M,45,6c7eda4aff42485d8a6c4868c0739857,69000.0,2017,2,5,2017-02-05
6381,F,61,120a5a55d3d9498294bfb5b892179f95,58000.0,2016,1,1,2016-01-01
6382,M,44,20e6b5b7907a41d589576012963bde5d,56000.0,2016,1,24,2016-01-24
6383,F,67,71d3c278485543f4a7e4f5581f4414e5,71000.0,2018,1,3,2018-01-03
6385,M,42,31059a17549d4229b8418b785bb65ce7,51000.0,2016,8,3,2016-08-03
6386,M,48,9729bb96b9f540cdaeca72e11f63dba1,33000.0,2015,11,10,2015-11-10
6388,M,18,5d212c185b63411faff45618e357ac9b,47000.0,2018,3,26,2018-03-26
6389,M,21,44a49d74b66041c397dc80b225a7ddad,43000.0,2017,8,3,2017-08-03
6392,F,56,b870216e369b408a899f98d9b3f6058f,91000.0,2016,11,4,2016-11-04
6393,F,66,c488db98e347415ebfdc497260230031,69000.0,2015,11,3,2015-11-03
6394,F,25,0ac4004c9f854997b8c9697dc9bbdd8f,40000.0,2017,8,23,2017-08-23
6395,M,66,bcbd951fa30e4b22a3683e7a3e211f98,70000.0,2018,4,2,2018-04-02
6396,M,51,6cfbe26d81d54108acb5061fbe1c867e,37000.0,2017,6,9,2017-06-09
6397,M,58,edcf3cb99c034cdf8878e7268084db9a,90000.0,2018,2,18,2018-02-18
6398,F,56,f4a11bc75a014ad9996a79170fb59ec9,59000.0,2017,11,13,2017-11-13
6399,F,66,4f499c198dc2449fb30e7cb82af2ea42,75000.0,2017,5,17,2017-05-17
6401,M,63,b2013e977b734663b47883cfdd0bdebf,44000.0,2018,4,1,2018-04-01
6402,M,44,e590c974d8274f89a02fecaa11b6670b,41000.0,2018,7,22,2018-07-22
6404,F,41,2eac364f988e474ba0a4fd9b905ee220,80000.0,2017,12,4,2017-12-04
6405,F,60,c2bc9cc1972345da8d1ac71c83ae4b23,96000.0,2018,1,29,2018-01-29
6406,M,70,416454937dd042e7b7b74b99535a74f4,36000.0,2014,12,12,2014-12-12
6407,M,42,b0e48cab3d794637b8f9209090989e92,68000.0,2017,8,6,2017-08-06
6408,F,21,45da79fb1a6040c0864e788ddce7af10,70000.0,2016,2,11,2016-02-11
6409,F,59,1cf4f9506adb416c8d5baf81349fe4bc,92000.0,2016,10,8,2016-10-08
6410,M,44,53e8bb88915e405db140e25ae136bf1d,58000.0,2017,2,3,2017-02-03
6411,F,51,970d7af2030742f2a098184bea0da030,76000.0,2015,8,30,2015-08-30
6412,M,93,8b6427bb8a2a423f92aeb27e22345449,57000.0,2015,10,10,2015-10-10
6413,F,73,b8a0e096e34e4281baebc5aead2de945,61000.0,2018,7,2,2018-07-02
6414,F,23,c8bd3632ce7b4f8f8ea2c10a8bd2c25c,46000.0,2017,3,1,2017-03-01
6415,F,56,76f2d0fd5c084f6e9ef847c096225fcf,82000.0,2015,12,27,2015-12-27
6418,F,21,fbf945cf7c8d443ca2bbef68fdf3b248,51000.0,2017,12,16,2017-12-16
6419,M,51,b0df19319fa442de9dd18e0e52236bb0,74000.0,2017,11,30,2017-11-30
6420,F,47,33f94bb3043b445aaf283946b4b5f3a1,37000.0,2017,9,29,2017-09-29
6422,F,60,3bb72efdf482469ca06f1fee368c4897,83000.0,2016,7,13,2016-07-13
6424,F,64,e67ada5fe1e240879e7a104257b196f8,40000.0,2017,4,14,2017-04-14
6425,F,58,6315392db2274a1f89ad516e9071bce0,93000.0,2018,7,11,2018-07-11
6426,M,26,7afd804bab1a4408868bb5f493169e48,63000.0,2016,6,9,2016-06-09
6427,M,53,55c6fbd642b748a395bf83c8dec3f684,55000.0,2017,5,19,2017-05-19
6428,M,56,395d93dc9b9d4cb7bce9901fa07f27ec,75000.0,2014,5,26,2014-05-26
6429,F,29,c38c65f6837d42d8a2c15a2acbc15366,32000.0,2018,3,12,2018-03-12
6430,F,47,6e23a5486c6f424ba3ea13019f6a5806,93000.0,2018,1,20,2018-01-20
6432,F,75,3d6838fcab094b999a032af69d635f89,79000.0,2016,11,4,2016-11-04
6433,M,59,c836ae4ca1cf403785b879c7b3372eab,67000.0,2017,8,19,2017-08-19
6434,M,65,54dedf2f67614b3b801a67cde46c8ea7,106000.0,2016,2,10,2016-02-10
6435,M,54,1a3e35ba8cd34e9286af057604fd410a,109000.0,2016,3,10,2016-03-10
6436,F,60,943eba7452dc43b985461489427c8bba,57000.0,2013,12,25,2013-12-25
6437,F,55,df21032020524a05861095e57efcab46,75000.0,2017,12,6,2017-12-06
6438,M,54,29326f9f93194d8fb98d4d60532b9056,61000.0,2016,2,25,2016-02-25
6439,M,85,1f88b300c65e42e382aee3b6fef0dc9a,75000.0,2016,6,28,2016-06-28
6441,M,66,e16d5add92b44f9db7aaead5e77f1bb5,54000.0,2016,5,16,2016-05-16
6443,M,19,89c440131f9347a1910d940e46cb4056,44000.0,2018,3,19,2018-03-19
6444,F,76,cb92a8c166ee4fc3a3eeb06bdd6ac465,115000.0,2017,5,20,2017-05-20
6445,M,40,7127e3ab3285454d8c8c512cbf1d4ad1,67000.0,2014,5,29,2014-05-29
6446,M,89,d162eae1102148a9883683a11f4f05f4,80000.0,2018,2,19,2018-02-19
6447,F,88,72412f41d944472dbba2183ae9af8a8e,105000.0,2016,1,17,2016-01-17
6448,M,59,f9c27f6e2fe2441e97db37db2ba3cc17,50000.0,2017,10,28,2017-10-28
6450,F,67,06476b6b8d2a46a4a6a010ad0bb41698,111000.0,2016,9,10,2016-09-10
6453,M,62,f709aca8c4e54792b438caddff279fe5,113000.0,2015,9,9,2015-09-09
6454,M,75,cf5d89bcd0b74f5a8ee75578baf083d8,43000.0,2017,5,26,2017-05-26
6455,F,24,315a53ae710942a89c5351d1c05dce8b,37000.0,2017,5,31,2017-05-31
6456,M,22,492e3e3adea34fdf907cabaa222cf27c,71000.0,2018,7,3,2018-07-03
6457,M,70,4b7be2796f514ae285933f42f859d30b,71000.0,2014,1,10,2014-01-10
6459,M,54,69c15bc685ef47bc91b850ffe90949d8,70000.0,2015,9,13,2015-09-13
6460,F,72,5000aa9e8fc84433a6bb022471ec1578,96000.0,2018,1,3,2018-01-03
6461,M,47,5167094eab4d4b59a225b0453ba8b633,46000.0,2017,9,15,2017-09-15
6463,F,54,29238e21ecf4463d82316a6f610915e1,101000.0,2017,7,10,2017-07-10
6464,M,88,246126838bba45659893c568a5abbb9c,64000.0,2017,9,10,2017-09-10
6465,F,87,e465b76ab7fe45aab973997ee3412e7e,31000.0,2016,12,27,2016-12-27
6467,M,45,c7c8f63a6992417b880e5af9f9fa035d,76000.0,2017,8,12,2017-08-12
6468,M,34,4d5618b1bd0c4d1693b860e5b4daac40,52000.0,2018,1,31,2018-01-31
6469,M,63,48c1ee6a10d74a20a411ba8fa7c08f03,45000.0,2013,9,2,2013-09-02
6471,F,60,a80ed01ca0f14e49bde53fb7a175faa4,113000.0,2017,8,7,2017-08-07
6472,M,45,c85fc8b42e9842c881837defc9c20275,58000.0,2016,2,22,2016-02-22
6473,M,21,f380a497008b4805a72bf5f1b3fe4560,48000.0,2016,4,3,2016-04-03
6474,M,46,2f937953414c4fc5aae319f8ba4d441c,76000.0,2018,4,17,2018-04-17
6476,M,42,fa126009823a473e9ac78f31749de9fc,45000.0,2015,1,22,2015-01-22
6477,M,74,3c65635c6c984c3280fcfc39382452dd,77000.0,2017,3,7,2017-03-07
6478,F,53,52eb99f0838e4d69b3a33cdfd899f5a6,96000.0,2015,9,14,2015-09-14
6481,F,70,7b53d7ddc0d64a929d216857837bdab6,95000.0,2015,12,29,2015-12-29
6483,F,70,bc8f94f7e220405393414f17b3fe25c5,100000.0,2016,3,15,2016-03-15
6484,M,60,c1be2d7ddff648ba80e1a27c7fc9bff8,84000.0,2018,1,4,2018-01-04
6485,F,28,1afa3c131c8842b78fd580f6f6c66a6f,38000.0,2014,4,27,2014-04-27
6487,F,71,8d4554196c5b4a8e84ebfbbfe9d082b9,93000.0,2018,1,29,2018-01-29
6488,M,69,a9405d222eb042b3ab274c22f2a3241a,31000.0,2016,11,19,2016-11-19
6489,F,57,9051ff3eaf2947038a6d716fd7a076cd,56000.0,2016,5,27,2016-05-27
6491,F,43,2201a5d7a57b4430b803c34926a7f1a2,77000.0,2017,10,9,2017-10-09
6492,M,60,f1c2a53947ee4c5db8fec148a19f04d8,52000.0,2014,2,16,2014-02-16
6493,F,57,1bf9370f3a6447fe9bd8f17320daa385,74000.0,2017,4,28,2017-04-28
6494,F,58,e27b7b5d901d438ab0365f39d460dbf5,114000.0,2017,12,14,2017-12-14
6497,F,47,e763002bb9c449df8bfaf5305773029e,41000.0,2018,2,9,2018-02-09
6498,M,74,36f521d12abf490aa6aefc524c928bf0,61000.0,2018,6,3,2018-06-03
6499,M,83,bb54106e5dc34e33a94981ae317ab3da,61000.0,2014,2,22,2014-02-22
6500,M,63,a138d7637a054c37800609decf35c5c6,96000.0,2018,1,24,2018-01-24
6501,M,77,d18403099d124d95938941bd98f008f0,37000.0,2016,11,8,2016-11-08
6502,M,32,bc36862e6db048a6831b7707fc0a819d,45000.0,2017,1,20,2017-01-20
6503,F,64,f95b3a584b014e4799c50e405ccf43c7,69000.0,2017,12,27,2017-12-27
6504,F,60,0e1d61a719e54bf596e45f1b4948b3d0,96000.0,2017,6,13,2017-06-13
6505,F,46,8f1d8f4875d04c83b826a9df90dedfe4,73000.0,2018,4,11,2018-04-11
6506,M,54,4eab02d70ac241a8911502dc1954069d,32000.0,2017,7,13,2017-07-13
6508,F,70,74ba9f5fa5394f4c87885867339f8c65,92000.0,2017,10,31,2017-10-31
6509,M,26,2fd7a38e7640433facbad7081668f671,55000.0,2017,2,5,2017-02-05
6510,M,76,051e221bbd75481c8d935f6adcee2edc,69000.0,2016,7,5,2016-07-05
6511,M,77,4de618ca398b4a89aefef5ffaed7443f,82000.0,2015,10,14,2015-10-14
6512,M,37,4c96ee37b5bb4d389177ca83222d5d84,68000.0,2018,1,22,2018-01-22
6513,F,62,13712893fcb34bd691d9a1dfd0d155bd,98000.0,2017,8,26,2017-08-26
6514,F,57,431c1dedcdf348b8bb6aa51c00d46219,77000.0,2017,11,18,2017-11-18
6515,F,44,63fcd3b7b0e64166ac6b8d6cc4c5f23e,67000.0,2016,3,12,2016-03-12
6516,M,62,a024732dd4f14bb28d2292422371fec2,56000.0,2015,9,11,2015-09-11
6517,M,32,090787edb9ca42a7ac812641fe2ab118,40000.0,2014,6,29,2014-06-29
6518,F,70,681ad9de9d854246a517376db27d4cc1,56000.0,2016,3,25,2016-03-25
6519,F,68,8d30c524932649a5b4021e56f6ad9580,116000.0,2016,5,28,2016-05-28
6520,F,53,8284624d7cda4e2aaefc2e24c0031e51,72000.0,2017,11,22,2017-11-22
6521,F,49,bb16ec6e02b14940a95d65bffd980456,94000.0,2016,9,29,2016-09-29
6522,F,85,089d00cfd1fc45258ce97ebd2e4779f8,75000.0,2015,11,30,2015-11-30
6523,M,50,8273598337b24b1f967141e2e43c316f,52000.0,2017,4,14,2017-04-14
6524,M,36,d68d55e1ac834e7680e1fdcfd8ccb756,67000.0,2017,6,10,2017-06-10
6525,F,60,ec54c62e1037462ea711e45edf5a5154,73000.0,2018,3,10,2018-03-10
6526,F,70,5dca502de36e41f4b37c7f4795078b28,110000.0,2015,11,7,2015-11-07
6527,F,44,226a51a4d1204398949b0fd51cdf8a10,58000.0,2017,11,1,2017-11-01
6528,M,45,fc0561465fd34eb0a59bc1a7995285f6,68000.0,2017,11,27,2017-11-27
6530,M,49,b23fd66b4bd4463b8382ff9007f7f861,44000.0,2016,2,13,2016-02-13
6531,M,37,668d781e8fe74af087c0f35490f12a67,66000.0,2017,8,22,2017-08-22
6532,M,41,a3f828c0faa74d0a9278fa145cf1336f,83000.0,2018,5,3,2018-05-03
6534,M,85,e9d95a32f93e4fa4b00990812acde9c7,50000.0,2018,5,2,2018-05-02
6535,M,40,f6732790cfed4347b636b0519865724c,99000.0,2017,5,31,2017-05-31
6536,M,54,7d838fbaa68e4c37a5a30fa1691c71c7,120000.0,2017,10,22,2017-10-22
6537,F,48,dde37c32b59a493ca0b6f202c0a09388,56000.0,2017,12,13,2017-12-13
6538,F,86,a42c66f6abfb40df85014739db64faf0,76000.0,2016,1,29,2016-01-29
6539,F,88,e98cd87a44384ac6a0b3ce2ce70f3f3a,53000.0,2015,8,6,2015-08-06
6540,M,28,f630d4e757c042a0802e8aef91b9211b,68000.0,2018,7,9,2018-07-09
6541,M,69,c5f291c0fb074014a2e2db16a56aee18,70000.0,2014,10,23,2014-10-23
6542,M,56,a5ecec6855aa4835946e9d93bdb5fcd7,97000.0,2017,12,30,2017-12-30
6543,M,61,9719186ce75a4e1bab16678eaa81397a,70000.0,2013,8,31,2013-08-31
6544,F,53,9d8f44ec36614d7c992fa640ae133fc3,87000.0,2016,7,26,2016-07-26
6545,M,30,e815018e63b34f96abd36d7174ba600f,48000.0,2018,4,22,2018-04-22
6546,F,78,70f8c587fcf9433b8ca366eaf480f814,81000.0,2018,6,12,2018-06-12
6547,F,82,940cc540a67f4ddfbe25146a2a71355f,94000.0,2016,7,23,2016-07-23
6549,M,94,b8bef39dd2654f90af97658f0ca65f75,51000.0,2016,7,28,2016-07-28
6550,F,94,6ec2b241ddc0404eb3bcf22cb324b69e,73000.0,2017,6,1,2017-06-01
6551,F,35,112332d9986546f8a58ca5b77f9d823e,50000.0,2018,4,8,2018-04-08
6552,M,58,d3c01d3f66d142df959c19fb8bef8af9,93000.0,2016,7,29,2016-07-29
6553,F,61,e4c1df33299b4b9d9d8924a45823095d,113000.0,2016,11,5,2016-11-05
6554,M,32,4f0dcdd442f845248a28fe45f85ec9a6,50000.0,2017,3,6,2017-03-06
6555,M,70,f97466e2ac204f199f6adc61504b7108,96000.0,2017,10,3,2017-10-03
6556,M,76,5bfbf2afd12c4f49931e100c26506855,50000.0,2017,11,30,2017-11-30
6558,F,67,31b1bf63e5774b38b98457142e1e4191,103000.0,2017,1,22,2017-01-22
6559,M,47,c1b48c3da509479ba0df92dd90803fdb,64000.0,2017,4,13,2017-04-13
6560,F,53,1e8555612cf545938953a8a648705185,104000.0,2016,12,9,2016-12-09
6561,M,40,13f26e369c1240c08200f4f1bcf26456,39000.0,2017,2,5,2017-02-05
6562,M,59,f79eaef4594e421b83e8c6e4f0234f22,78000.0,2017,8,12,2017-08-12
6563,F,76,d1156d13c1d443a885e3ea825975ce8e,71000.0,2016,4,24,2016-04-24
6565,F,43,c0ed6d30eade4c5d806348ac2d43a16e,90000.0,2016,4,23,2016-04-23
6566,F,86,0121fe001b7a404fa9cbe486f8944baf,109000.0,2018,4,12,2018-04-12
6567,M,69,dad1c0e6bfe44dabbcb5c5c355c1cea8,35000.0,2017,8,2,2017-08-02
6568,M,75,06f4bfb1cb4c4c968add3d9980a279fa,75000.0,2017,12,14,2017-12-14
6569,F,67,f02b33f57a3c4824a99ae579e5ff406b,110000.0,2017,3,27,2017-03-27
6571,M,20,89f98f35964f49559951177fdfebaba2,51000.0,2017,9,10,2017-09-10
6572,M,59,bf9a977afac347909f6154675a0e2bc2,93000.0,2016,6,19,2016-06-19
6575,F,54,50c3063af3c04074b817b1488e238e66,120000.0,2016,9,22,2016-09-22
6576,M,59,d2b287e7ecd34b628b05a16317b2af9a,99000.0,2016,8,15,2016-08-15
6577,M,74,9a3ae3cd8ae84a59bd4ffb201c04977e,82000.0,2016,9,14,2016-09-14
6578,F,57,3671e62b64104ba49147706fb33087ff,46000.0,2017,8,21,2017-08-21
6579,M,58,c7415064290d442db71f8208fd565e10,44000.0,2017,10,31,2017-10-31
6581,M,47,244d3bc4a9bf4483a7c769b7f1079744,39000.0,2017,2,6,2017-02-06
6582,M,19,de557b1ba8494a589bc66d539032f568,47000.0,2017,1,27,2017-01-27
6583,M,57,021adce38ab34ede96422ae107643fd5,65000.0,2017,4,5,2017-04-05
6584,M,34,e4193dd54abd45aa8254db2c26982cfc,61000.0,2013,9,17,2013-09-17
6585,M,20,208bf54c363a4542bfe02328b47b9912,73000.0,2014,7,1,2014-07-01
6586,F,41,a83c48c17c2a45daa51345d5fa6a0a7a,61000.0,2016,6,15,2016-06-15
6587,M,19,84c753e586094a35b2086af8ffea63b2,33000.0,2017,11,1,2017-11-01
6588,F,57,83d46d42789c42d3bfca525ce3ea8c17,93000.0,2017,5,5,2017-05-05
6589,M,69,6214d18adaa3410f917af1aaa1bf546e,73000.0,2017,2,23,2017-02-23
6590,M,49,a6292629dfb24fc583dd6d324d47a5dd,79000.0,2017,11,10,2017-11-10
6591,M,36,59e8af4b2fbf4d119611450e20d8bbc2,63000.0,2017,12,23,2017-12-23
6592,F,52,1d72c517c8404527a34f7431b3f0ba93,89000.0,2018,3,2,2018-03-02
6595,F,47,b23f03652b9f475eada633abb8d4eb67,59000.0,2016,4,30,2016-04-30
6596,M,40,c9f5e6b7918540d692179bf5b1608935,66000.0,2015,4,26,2015-04-26
6597,M,36,9eebfc7e84054e4c84d3caa8979e40c4,75000.0,2017,2,22,2017-02-22
6598,F,71,2e971027f5ae47f0bc67248629c19afd,114000.0,2017,7,31,2017-07-31
6599,F,38,d3fde2db514a40c8bae78da030e153a9,99000.0,2017,7,17,2017-07-17
6600,M,36,261a27512c6b4c8aaa8cfc6fa465f463,91000.0,2018,7,9,2018-07-09
6601,M,72,2dd5daa8a5e14fcd8fca67457541fc48,37000.0,2018,3,1,2018-03-01
6604,F,47,15340eb06d624fa486d5f3853191e9a1,52000.0,2017,10,27,2017-10-27
6605,F,75,3ca81d378ae04fa0b597aa70ef98c403,97000.0,2018,1,17,2018-01-17
6606,F,55,6280ae4ee7844024bbcdb9d339d2d859,63000.0,2014,9,8,2014-09-08
6607,F,63,c2eacdc687cc41209c602d36803f584c,84000.0,2014,8,5,2014-08-05
6608,F,54,7f07308a062844c3bd54012ccdc3fb81,106000.0,2016,10,16,2016-10-16
6609,F,42,967e2f8cabb948e1944f7472b2ca92f7,72000.0,2017,12,26,2017-12-26
6610,F,67,67e28b7e5ee54bd9a1c1ced1cb359148,70000.0,2016,10,8,2016-10-08
6611,F,62,a05d5de8d4314ec19162578f67af3fee,74000.0,2018,2,4,2018-02-04
6612,F,60,9b42f9e0dc2e465982845e31f0b5c02d,58000.0,2018,2,26,2018-02-26
6614,M,65,d73a95cbae9a483190e8ebafe7dea937,58000.0,2016,2,11,2016-02-11
6615,M,60,5c4236ce34e845cab4c90167ec59fa30,57000.0,2017,12,7,2017-12-07
6616,F,70,e7f1ad269a7144fa9f6213a69b662e5b,47000.0,2017,10,23,2017-10-23
6617,F,72,eb6159cee95247c5b6a382415faa027e,109000.0,2016,4,21,2016-04-21
6618,M,50,1885c809d58447988f532ff93c41d8e5,76000.0,2017,10,6,2017-10-06
6619,M,54,25b16f192a9c418cbc29c814abd62062,85000.0,2016,8,14,2016-08-14
6620,M,66,db06532760134014aa9445c7560554af,92000.0,2017,6,6,2017-06-06
6621,F,62,75a147f153b74a3c9168b657a901aa3c,45000.0,2015,2,2,2015-02-02
6622,M,20,3ff318b1f700424897bb15fd18c8ebff,53000.0,2017,11,1,2017-11-01
6625,M,73,33834c812b4e47e4955093ad03f6117a,49000.0,2017,6,26,2017-06-26
6626,M,21,4bdbd489583245e6a3a39456dccfc1d2,71000.0,2015,11,11,2015-11-11
6628,M,63,7d54b36f7d65453094592e734f3b1f5d,96000.0,2016,6,16,2016-06-16
6629,M,29,8b4fdc40b3fa43e0a3c392cc4048150e,30000.0,2017,10,27,2017-10-27
6630,M,66,d31fa8b9716a45c9a9411eb805f8c7d0,91000.0,2016,12,2,2016-12-02
6631,M,59,3a44faa8642a47f2bec31cf91371b13a,72000.0,2016,4,30,2016-04-30
6632,M,33,42ee9df85c43446b99f37a7ee3296c5f,64000.0,2016,5,26,2016-05-26
6635,F,50,0e0b661dcd6e456c816747eaf0342057,86000.0,2015,10,14,2015-10-14
6637,M,67,020be6e9805649858595dfbaab15ccd7,39000.0,2016,1,7,2016-01-07
6639,M,61,e01921a2a1824acb8d3819e75b954910,44000.0,2018,1,8,2018-01-08
6640,M,28,05037de294c540d3ba92aa627b992066,62000.0,2015,5,30,2015-05-30
6641,M,86,872e5259cef8468fb5975a3402e14176,56000.0,2016,11,16,2016-11-16
6642,F,40,9c7eedb7b2a340c39abe071aabaee8af,51000.0,2016,3,15,2016-03-15
6643,M,64,42bb26c6f1704c9482a0a949801fee7f,118000.0,2016,2,18,2016-02-18
6644,M,64,c53945d7374f4c4787a8fea9a3570d25,107000.0,2017,12,23,2017-12-23
6649,F,62,67270b961f1c422e991373e75a4f2f40,99000.0,2014,9,22,2014-09-22
6650,M,47,774850c7a7054920b8ad02fd25ff5ee0,65000.0,2016,5,29,2016-05-29
6651,M,54,248299cb7b7c4aa184e23eb2d5969b6d,99000.0,2017,5,22,2017-05-22
6652,M,54,c3f272422a0a47ab8dd05239a6b0bbf4,63000.0,2017,12,4,2017-12-04
6653,F,69,3a2f309ab7f24014b7d4a061742cb0cc,92000.0,2017,3,22,2017-03-22
6654,M,55,50af1c2d62584c06ad8058ea5701fd05,83000.0,2015,8,3,2015-08-03
6655,F,29,15423c3dc40b4ef980962328103c18be,59000.0,2017,1,7,2017-01-07
6656,M,49,6de9de1e918648bcb0b69a72d12f6a74,57000.0,2018,5,16,2018-05-16
6658,F,58,f82d0dd16175415a83dfa4fecdb7c792,70000.0,2017,10,10,2017-10-10
6659,F,56,0fd8305cb5f94b369ed682d8940176c9,53000.0,2018,3,3,2018-03-03
6662,F,47,feb81af45577406ba2412511b8b106f3,58000.0,2017,2,19,2017-02-19
6663,F,69,655ed241ef95444da9e71fd07e799751,114000.0,2017,7,25,2017-07-25
6664,M,69,39287b12a7834648ba2193874e34eb67,58000.0,2018,1,6,2018-01-06
6665,M,53,06de851506d44f9f803058b8e01d4392,68000.0,2014,2,2,2014-02-02
6666,M,49,736d5d74b22f4a9584827d8dc2e1f5b2,74000.0,2017,11,19,2017-11-19
6667,M,50,072731be403a472883bed6c38a8e7aa8,73000.0,2016,7,12,2016-07-12
6668,M,33,ec8a12c9d36142efbff26a115fcc491d,63000.0,2016,9,5,2016-09-05
6669,F,61,910a58abd30c4df596b3904b4471c626,72000.0,2018,1,22,2018-01-22
6670,F,56,e0c1daba98974e05b0494c3247828631,71000.0,2016,4,11,2016-04-11
6671,F,64,0622afdf88de4cb4b0b59f08312c344c,66000.0,2018,7,22,2018-07-22
6672,F,47,9a016ced390440d9962499459afce371,60000.0,2017,9,5,2017-09-05
6673,M,26,8f96205fd4b5417f8ad3771926ce0c79,50000.0,2016,5,14,2016-05-14
6674,F,47,6b3b82ebed4e471e81e199ffdc32c52e,54000.0,2016,6,21,2016-06-21
6675,F,77,a85e833765284962af10e8156d04396c,90000.0,2014,3,13,2014-03-13
6676,M,52,79904d30eb8a4763b5011a010e53fb97,54000.0,2017,12,26,2017-12-26
6679,F,37,c62495616d1a475e9d6af7827c6dfd86,72000.0,2018,6,18,2018-06-18
6680,F,81,895cedf9adcc4c8ab3767b70f03cad69,108000.0,2017,12,4,2017-12-04
6681,M,51,f996325f8eba45b1923032c0b9945220,72000.0,2015,8,19,2015-08-19
6682,F,54,233135b25fbe42b6afc24081d9caf06a,97000.0,2016,5,27,2016-05-27
6684,F,61,9494823c73a9408db756d4cfacd9c8ee,119000.0,2017,1,9,2017-01-09
6685,F,85,e6d9da82e0bf4894a8570374f87f0588,104000.0,2017,3,18,2017-03-18
6687,M,64,13c3884c80ee4878ad15e81ab63cb95c,36000.0,2013,10,3,2013-10-03
6688,F,72,acc7e5f4e14a4297a80ec65c170c9c4d,87000.0,2017,1,13,2017-01-13
6689,F,49,158d8edca3b443c7a65eaffd591bdc27,52000.0,2017,10,1,2017-10-01
6690,F,52,ab30c9f39ed8437084047b83de9a0139,39000.0,2016,9,11,2016-09-11
6691,M,73,1ffbfe62d38f4a0ebae49a79b1dd8601,110000.0,2017,7,17,2017-07-17
6692,M,46,b170886053344d3a8b6c8f3a5672b059,76000.0,2013,10,5,2013-10-05
6693,M,80,4c0f0e94e78c46baa2d06445a5af0546,77000.0,2016,2,13,2016-02-13
6695,F,64,d702ce170a8846fcbb9d16cea56af505,85000.0,2018,1,13,2018-01-13
6697,M,40,e8b235494f694a00bf8b3f1915eb8039,56000.0,2013,10,4,2013-10-04
6698,M,49,923221df63774ab78306eaae67a86082,62000.0,2017,4,28,2017-04-28
6699,F,36,7fdc6386e3e3460d8bab1f8f31bc72d6,51000.0,2017,7,5,2017-07-05
6701,M,36,847c7af48a2e46ba98d14d766b436a9d,60000.0,2018,6,29,2018-06-29
6702,O,39,c0231649f05d40889e3a6e1172303b37,53000.0,2015,9,13,2015-09-13
6704,F,86,59234786075e4b508bad7075122dc23e,72000.0,2016,11,6,2016-11-06
6706,F,42,8121823454154aca8766a4753fe0c26d,56000.0,2016,5,20,2016-05-20
6707,F,54,1ac0142abefa459aa275aeb9410b6109,34000.0,2016,10,5,2016-10-05
6708,F,47,f70a6bf75f6f4fe4ae288f034b562b8b,82000.0,2018,1,3,2018-01-03
6709,M,44,313f11a99c9e45aaab99f3af379349ad,30000.0,2015,11,21,2015-11-21
6710,F,19,ce2a843de1684511a4276942c4ccead8,61000.0,2016,10,31,2016-10-31
6711,F,42,248bbe21f980472db713800afcc46816,66000.0,2017,9,19,2017-09-19
6712,M,57,0abb3f3cf3634fd4866a22052f8c9e5f,97000.0,2017,10,26,2017-10-26
6713,M,61,40ce078d5b2a43d19138a788754520be,31000.0,2016,5,2,2016-05-02
6716,F,54,47ba5d6d618e4e4a8c1baeff7047a44f,109000.0,2018,3,10,2018-03-10
6717,F,65,ba1d8661fce44d34ba7fc0b3dbdbf223,70000.0,2017,8,10,2017-08-10
6719,M,46,36c3f21fa1ea4c15966a04e8ee375a34,70000.0,2017,5,15,2017-05-15
6720,M,69,f0d129d6bb79456b8529884a83d16007,51000.0,2017,10,20,2017-10-20
6721,M,58,c0575658bcbf47498787e8253f00c87f,94000.0,2015,11,30,2015-11-30
6722,M,67,b75b00a50cfa4059aef0851e81904a24,114000.0,2016,4,9,2016-04-09
6723,F,66,49ae517b9f4c4ee1a07418b28ea549c2,96000.0,2017,4,24,2017-04-24
6724,M,18,74baf5c00ec246b19efd321ce3873352,38000.0,2014,2,24,2014-02-24
6725,M,73,f842cf8ca9ff488abd1579ab2453283f,43000.0,2017,8,8,2017-08-08
6728,F,84,b11ad86678e347efb43115795a2d053e,37000.0,2017,12,30,2017-12-30
6730,M,52,56be387667484ed98219c34cad38d8c7,91000.0,2017,7,31,2017-07-31
6731,F,57,9893d7208428455a98dc1a402148b3c8,70000.0,2017,10,29,2017-10-29
6732,M,66,af76332f99e34945ac7e4880c74f7c91,97000.0,2017,11,13,2017-11-13
6733,M,58,ff32850d18294e8281866662bea65858,72000.0,2016,1,11,2016-01-11
6734,F,53,e221d896cd5147768d19ea5bc3a53fe4,49000.0,2015,8,28,2015-08-28
6735,M,49,ba8cf7c979d64fa681e943bf394a6eb3,91000.0,2017,11,21,2017-11-21
6736,F,56,cbabc68837524896880e4fbd8c6b1c34,55000.0,2016,7,1,2016-07-01
6737,F,69,327cf20d527444aa9a7547f4aec21bb2,88000.0,2017,11,5,2017-11-05
6738,F,69,7f40846c42db4c4db3c03080f9f476d7,75000.0,2017,8,8,2017-08-08
6739,M,25,8e7d398d4bd948e397e201ad2bd5cce8,61000.0,2015,8,15,2015-08-15
