,discount_total_offers,discount_completion_pct,discount_min_completion_days,discount_max_completion_days,discount_completed_offers,discount_avg_completion_days,discount_avg_net_reward,bogo_total_offers,bogo_completion_pct,bogo_completed_offersbogo_min_completion_days,bogo_max_completion_days,bogo_avg_completion_days,bogo_avg_net_reward,informational_promotions,age,income,total_transactions,min_transaction_day,max_transaction_day,avg_transaction,total_transaction_amount,median_days_between_purchases,avg_days_between_purchases,gender_F,gender_M,gender_O,gender_Unknown
8528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,45,54000.0,8.0,198.0,558.0,13.335,106.68,48.0,45.75,1,0,0,0
8529,1.0,1.0,18.0,18.0,1.0,18.0,-8.0,1.0,1.0,0.0,18.0,18.0,0.0,2,73,91000.0,11.0,90.0,714.0,20.96090909090909,230.57,48.0,57.27272727272727,1,0,0,0
8530,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,1,28,39000.0,4.0,156.0,618.0,4.2275,16.91,114.0,117.0,0,1,0,0
8531,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,2.0,0.0,0.0,0.0,0.0,0.0,0,53,55000.0,8.0,18.0,672.0,2.5225,20.18,66.0,82.5,1,0,0,0
8532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,69,39000.0,17.0,96.0,702.0,3.651764705882353,62.08,18.0,36.0,0,1,0,0
8533,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,1,44,74000.0,3.0,84.0,372.0,14.86,44.58,24.0,98.0,0,1,0,0
8534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,52,81000.0,5.0,48.0,696.0,21.368,106.84,120.0,130.8,0,1,0,0
8535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,2,53,74000.0,13.0,6.0,666.0,17.64076923076923,229.33,42.0,51.23076923076923,1,0,0,0
8536,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,69,109000.0,4.0,138.0,558.0,27.9325,111.73,21.0,106.5,1,0,0,0
8537,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,2,65,70000.0,3.0,138.0,414.0,3.053333333333333,9.16,96.0,94.0,0,1,0,0
8538,3.0,0.0,0.0,0.0,0.0,0.0,-5.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,2,19,32000.0,6.0,54.0,714.0,2.4633333333333334,14.78,117.0,111.0,0,1,0,0
8539,1.0,1.0,0.0,0.0,1.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66,70000.0,8.0,336.0,666.0,19.9725,159.78,42.0,42.0,0,1,0,0
8540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,65,58000.0,4.0,198.0,714.0,13.5375,54.15,93.0,130.5,0,1,0,0
8541,2.0,1.0,0.0,6.0,2.0,3.0,-4.0,2.0,1.0,0.0,6.0,3.0,0.0,0,26,59000.0,20.0,168.0,684.0,34.8075,696.15,18.0,26.1,0,1,0,0
8542,2.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,1.0,0.0,0.0,0.0,0.0,1,82,65000.0,3.0,60.0,582.0,17.046666666666667,51.14,6.0,176.0,1,0,0,0
8543,1.0,1.0,12.0,12.0,1.0,12.0,-4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,48,82000.0,5.0,222.0,642.0,19.904,99.52,66.0,85.2,1,0,0,0
8544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,10.0,108.0,690.0,3.918,39.18,27.0,58.8,0,0,0,1
8545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,37000.0,11.0,144.0,714.0,8.401818181818182,92.42,36.0,52.36363636363637,1,0,0,0
8546,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,33000.0,5.0,204.0,678.0,9.034,45.17,36.0,96.0,1,0,0,0
8547,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,1,45,61000.0,5.0,162.0,624.0,4.496,22.48,42.0,93.6,0,1,0,0
8548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53,64000.0,13.0,234.0,702.0,15.40153846153846,200.22,24.0,36.46153846153846,0,1,0,0
8549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,60,69000.0,3.0,438.0,696.0,12.576666666666668,37.73,66.0,88.0,0,1,0,0
8550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,32,31000.0,11.0,42.0,558.0,8.115454545454545,89.27,42.0,47.45454545454545,1,0,0,0
8551,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,0,66,74000.0,5.0,18.0,630.0,3.768,18.84,60.0,123.6,0,1,0,0
8552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,77,58000.0,3.0,0.0,708.0,15.363333333333337,46.09,198.0,238.0,0,1,0,0
8553,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.5,0.0,18.0,18.0,0.0,0,37,36000.0,14.0,402.0,654.0,3.147142857142857,44.06,15.0,18.428571428571427,0,1,0,0
8554,1.0,1.0,0.0,0.0,1.0,0.0,-4.0,2.0,1.0,0.0,18.0,9.0,0.0,1,57,60000.0,22.0,0.0,630.0,35.790454545454544,787.39,18.0,28.90909090909091,1,0,0,0
8555,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,48,63000.0,2.0,528.0,624.0,22.81,45.620000000000005,51.0,51.0,1,0,0,0
8556,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,66,36000.0,6.0,18.0,630.0,2.8800000000000003,17.28,54.0,103.0,0,1,0,0
8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.0,12.0,12.0,0.0,0,118,65404.9915682968,17.0,0.0,648.0,2.668823529411765,45.370000000000005,24.0,38.47058823529412,0,0,0,1
8558,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,6.0,216.0,666.0,1.86,11.16,75.0,76.0,0,0,0,1
8559,3.0,0.6666666666666666,0.0,0.0,2.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26,58000.0,9.0,120.0,708.0,12.065555555555555,108.59,18.0,66.0,1,0,0,0
8560,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,0.0,0.0,0.0,0.0,0.0,3,59,31000.0,5.0,0.0,552.0,0.56,2.8000000000000003,108.0,111.6,0,1,0,0
8561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,15.0,0.0,0,46,36000.0,17.0,198.0,690.0,8.159411764705883,138.71,24.0,29.294117647058822,1,0,0,0
8562,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,1.0,456.0,456.0,0.75,0.75,6.0,6.0,0,0,0,1
8563,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0,23,52000.0,11.0,54.0,672.0,3.229090909090909,35.52,48.0,56.72727272727273,1,0,0,0
8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,66,45000.0,8.0,150.0,684.0,3.22125,25.77,63.0,67.5,0,1,0,0
8565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,2,50,65000.0,5.0,138.0,588.0,18.67,93.35,66.0,91.2,1,0,0,0
8566,3.0,0.0,0.0,0.0,0.0,0.0,-12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,55,41000.0,4.0,102.0,624.0,3.1,12.4,57.0,132.0,0,1,0,0
8567,2.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0,61,34000.0,14.0,168.0,606.0,2.901428571428572,40.620000000000005,30.0,31.714285714285715,0,1,0,0
8568,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0,36,47000.0,5.0,24.0,600.0,1.492,7.46,96.0,116.4,0,1,0,0
8569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,3.0,0.0,0,36,59000.0,9.0,54.0,624.0,16.875555555555554,151.88,36.0,64.0,0,1,0,0
8570,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,3.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,11.0,72.0,654.0,2.7163636363636368,29.880000000000003,36.0,53.45454545454545,0,0,0,1
8571,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,8.0,126.0,600.0,3.6075,28.86,36.0,60.0,0,0,0,1
8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,18.0,15.0,0.0,1,20,45000.0,16.0,54.0,702.0,12.978125,207.65,33.0,40.875,1,0,0,0
8573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,56000.0,7.0,108.0,714.0,13.021428571428572,91.15,78.0,87.42857142857143,1,0,0,0
8574,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,1,53,91000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
8575,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,7.0,174.0,702.0,1.05,7.35,66.0,76.28571428571429,0,0,0,1
8576,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,1,60,32000.0,7.0,114.0,684.0,1.9928571428571429,13.95,66.0,82.28571428571429,1,0,0,0
8577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,6.0,0.0,1,55,99000.0,11.0,96.0,618.0,26.91909090909091,296.11,54.0,48.0,1,0,0,0
8578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61,44000.0,6.0,18.0,600.0,11.508333333333333,69.05,84.0,98.0,0,1,0,0
8579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,0,83,114000.0,7.0,270.0,648.0,28.367142857142856,198.57,42.0,54.85714285714285,1,0,0,0
8580,1.0,1.0,0.0,0.0,1.0,0.0,-4.0,2.0,1.0,0.0,12.0,9.0,0.0,2,62,64000.0,14.0,144.0,594.0,15.748571428571427,220.48,27.0,32.57142857142857,0,1,0,0
8581,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,0.0,0.0,0.0,0.0,0.0,2,92,76000.0,2.0,390.0,438.0,21.74,43.48,27.0,27.0,1,0,0,0
8582,1.0,1.0,6.0,6.0,1.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,88,54000.0,14.0,54.0,588.0,13.282142857142857,185.95,30.0,38.57142857142857,1,0,0,0
8583,2.0,0.0,0.0,0.0,0.0,0.0,-6.0,3.0,0.0,0.0,0.0,0.0,0.0,1,27,70000.0,7.0,72.0,684.0,3.427142857142857,23.99,90.0,88.28571428571429,0,1,0,0
8584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,49,95000.0,2.0,42.0,534.0,23.635,47.27,249.0,249.0,1,0,0,0
8585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,31,34000.0,7.0,180.0,684.0,8.578571428571427,60.05,54.0,72.85714285714286,0,1,0,0
8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,52,50000.0,3.0,462.0,714.0,12.75,38.25,24.0,86.0,1,0,0,0
8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,63,95000.0,4.0,192.0,714.0,25.7825,103.13,120.0,132.0,0,1,0,0
8588,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,11.0,48.0,672.0,4.428181818181819,48.71,42.0,57.27272727272727,0,0,0,1
8589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,12.0,30.0,588.0,2.74,32.88,33.0,47.0,0,0,0,1
8590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,54,53000.0,18.0,12.0,684.0,3.168333333333333,57.03,21.0,37.66666666666666,1,0,0,0
8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,70,45000.0,16.0,180.0,714.0,3.4,54.4,18.0,33.75,0,1,0,0
8592,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.5,0.0,0.0,0.0,0.0,1,69,118000.0,2.0,384.0,408.0,27.05,54.1,15.0,15.0,1,0,0,0
8593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,19,39000.0,5.0,138.0,576.0,3.272,16.36,18.0,88.8,0,1,0,0
8594,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38,69000.0,14.0,24.0,564.0,15.689285714285717,219.65,30.0,39.0,0,1,0,0
8595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,1,77,118000.0,7.0,12.0,552.0,26.71857142857143,187.03,42.0,78.0,1,0,0,0
8596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28,32000.0,10.0,264.0,714.0,9.98,99.8,33.0,45.6,1,0,0,0
8597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,5.0,96.0,654.0,2.312,11.56,126.0,112.8,0,0,0,1
8598,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,3.0,0.0,0.0,0.0,0.0,0.0,0,34,59000.0,22.0,12.0,708.0,3.097272727272727,68.14,21.0,31.90909090909091,0,1,0,0
8599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50,95000.0,6.0,54.0,672.0,29.825,178.95,111.0,104.0,1,0,0,0
8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,41,55000.0,28.0,36.0,714.0,2.8789285714285717,80.61,24.0,24.428571428571427,1,0,0,0
8601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,31,42000.0,15.0,72.0,642.0,2.797333333333333,41.96,30.0,38.4,0,1,0,0
8602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,75000.0,7.0,192.0,648.0,21.952857142857145,153.67000000000002,18.0,66.0,0,1,0,0
8603,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,14.0,48.0,672.0,1.6907142857142858,23.67,33.0,45.0,0,0,0,1
8604,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,2.0,0.0,0.0,0.0,0.0,0.0,0,53,56000.0,1.0,468.0,468.0,4.11,4.11,6.0,6.0,0,1,0,0
8605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,7.0,54.0,642.0,2.9971428571428573,20.98,42.0,84.85714285714286,0,0,0,1
8606,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,35000.0,8.0,6.0,414.0,45.105,360.84,33.0,51.75,0,1,0,0
8607,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,1.0,0.0,12.0,12.0,0.0,1,66,31000.0,10.0,114.0,570.0,8.092,80.92,30.0,46.2,0,1,0,0
8608,1.0,1.0,6.0,6.0,1.0,6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,76,69000.0,14.0,186.0,594.0,20.2,282.8,12.0,29.571428571428573,0,1,0,0
8609,2.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,1.0,558.0,558.0,13.99,13.99,6.0,6.0,0,0,0,1
8610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,84,69000.0,3.0,66.0,534.0,2.9033333333333338,8.71,90.0,158.0,1,0,0,0
8611,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,41,88000.0,6.0,6.0,504.0,20.355,122.13,33.0,84.0,0,1,0,0
8612,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,2.0,0.0,0.0,0.0,0.0,0.0,2,118,65404.9915682968,2.0,162.0,690.0,0.3,0.6000000000000001,267.0,267.0,0,0,0,1
8613,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,1,44,37000.0,7.0,408.0,690.0,3.0042857142857144,21.03,36.0,41.142857142857146,0,1,0,0
8614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,3.0,0.0,0,49,91000.0,12.0,0.0,702.0,21.96166666666667,263.54,30.0,59.0,1,0,0,0
8615,1.0,1.0,0.0,0.0,1.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69,109000.0,4.0,78.0,672.0,27.4875,109.95,129.0,150.0,1,0,0,0
8616,1.0,1.0,18.0,18.0,1.0,18.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69,57000.0,21.0,30.0,684.0,2.2157142857142857,46.53,18.0,31.428571428571427,0,1,0,0
8617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,47,42000.0,13.0,36.0,678.0,8.8,114.4,36.0,49.84615384615385,1,0,0,0
8618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,62,91000.0,3.0,36.0,444.0,16.883333333333333,50.65,102.0,138.0,0,1,0,0
8619,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,1.0,0.0,6.0,6.0,0.0,1,21,50000.0,12.0,6.0,702.0,1.865,22.38,45.0,58.5,1,0,0,0
8620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,9.0,0.0,1,79,67000.0,18.0,12.0,654.0,17.612777777777776,317.03,30.0,36.0,0,1,0,0
8621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,59000.0,13.0,90.0,654.0,14.67153846153846,190.73,12.0,43.84615384615385,1,0,0,0
8622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62,73000.0,8.0,198.0,678.0,19.5325,156.26,27.0,60.75,0,1,0,0
8623,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,1.0,1.0,0.0,12.0,12.0,0.0,2,63,50000.0,3.0,24.0,516.0,6.44,19.32,126.0,166.0,0,1,0,0
8624,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,3.0,0.0,0.0,0.0,0.0,0.0,0,73,72000.0,1.0,204.0,204.0,21.61,21.61,6.0,6.0,0,1,0,0
8625,3.0,0.0,0.0,0.0,0.0,0.0,-10.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,2.0,60.0,474.0,5.24,10.48,210.0,210.0,0,0,0,1
8626,2.0,1.0,0.0,0.0,2.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,61000.0,17.0,54.0,660.0,17.918235294117647,304.61,30.0,36.0,1,0,0,0
8627,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,65,74000.0,5.0,120.0,636.0,3.168,15.84,78.0,104.4,0,1,0,0
8628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,18.0,0.0,1,65,81000.0,10.0,78.0,714.0,19.585,195.85,60.0,64.2,1,0,0,0
8629,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,3.0,0.0,0.0,0.0,0.0,0.0,0,42,43000.0,4.0,366.0,516.0,2.4,9.6,39.0,39.0,0,1,0,0
8630,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,1.0,1.0,0.0,6.0,6.0,0.0,2,62,81000.0,5.0,174.0,642.0,21.526,107.63,90.0,94.8,0,1,0,0
8631,3.0,1.0,0.0,12.0,3.0,8.0,-12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,40,54000.0,10.0,36.0,696.0,15.050999999999998,150.51,33.0,66.6,0,1,0,0
8632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,3,43,74000.0,9.0,18.0,570.0,19.83888888888889,178.55,48.0,62.0,1,0,0,0
8633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,90,51000.0,10.0,84.0,606.0,11.151,111.51,18.0,52.8,1,0,0,0
8634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0,0.0,1,44,51000.0,16.0,24.0,630.0,12.88,206.08,24.0,38.25,1,0,0,0
8635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,51,111000.0,2.0,300.0,468.0,23.645,47.29,87.0,87.0,0,1,0,0
8636,1.0,1.0,6.0,6.0,1.0,6.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,25,45000.0,9.0,78.0,684.0,10.33,92.97,30.0,68.0,0,1,0,0
8637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39,50000.0,17.0,114.0,678.0,3.038235294117647,51.65,18.0,33.529411764705884,0,1,0,0
8638,3.0,0.0,0.0,0.0,0.0,0.0,-7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1,54,59000.0,4.0,42.0,564.0,2.77,11.08,111.0,132.0,0,1,0,0
8639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,91,62000.0,8.0,60.0,600.0,4.67875,37.43,21.0,68.25,0,1,0,0
8640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,85,71000.0,3.0,78.0,558.0,23.94666666666667,71.84,48.0,162.0,1,0,0,0
8641,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,7.0,150.0,588.0,0.4857142857142857,3.4000000000000004,18.0,63.42857142857143,0,0,0,1
8642,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0,118,65404.9915682968,13.0,24.0,678.0,1.4053846153846157,18.27,12.0,50.76923076923077,0,0,0,1
8643,1.0,0.0,0.0,0.0,0.0,0.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,1,48,57000.0,3.0,24.0,558.0,15.89333333333333,47.67999999999999,210.0,180.0,0,1,0,0
8644,2.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,1,118,65404.9915682968,9.0,18.0,630.0,1.358888888888889,12.23,42.0,68.66666666666667,0,0,0,1
8645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,77000.0,2.0,468.0,522.0,23.81,47.620000000000005,30.0,30.0,0,1,0,0
8646,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0,31,45000.0,4.0,144.0,690.0,2.6750000000000003,10.7,90.0,138.0,0,1,0,0
8647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,85,60000.0,19.0,12.0,672.0,3.6868421052631577,70.05,18.0,35.05263157894737,0,1,0,0
8648,2.0,0.0,0.0,0.0,0.0,0.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,3,118,65404.9915682968,4.0,36.0,510.0,3.4825,13.93,81.0,120.0,0,0,0,1
8649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,6.0,6.0,0.0,1,118,65404.9915682968,14.0,198.0,636.0,1.518571428571429,21.26,21.0,31.714285714285715,0,0,0,1
8650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84,118000.0,7.0,228.0,558.0,23.27285714285714,162.91,24.0,48.0,1,0,0,0
8651,1.0,1.0,18.0,18.0,1.0,18.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,43,53000.0,11.0,18.0,708.0,14.162727272727272,155.79,42.0,63.27272727272727,0,1,0,0
8652,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,59,36000.0,18.0,12.0,684.0,2.8883333333333336,51.99,18.0,37.66666666666666,0,1,0,0
8653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,34000.0,7.0,126.0,690.0,8.208571428571428,57.46,60.0,81.42857142857143,1,0,0,0
8654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,64,42000.0,18.0,36.0,690.0,10.605555555555556,190.9,27.0,36.66666666666666,0,1,0,0
8655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70,35000.0,9.0,114.0,654.0,8.712222222222222,78.41,36.0,60.66666666666666,0,1,0,0
8656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,48,56000.0,3.0,504.0,690.0,17.03,51.09,78.0,64.0,0,1,0,0
8657,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,85000.0,3.0,282.0,486.0,18.876666666666665,56.63,102.0,70.0,0,1,0,0
